id,sqe_master_id,roi_id,image_id_damascus,Area,Mean,Min,Max,BX,BY,Width,Height,Circ.,AR,Round,Solidity,reading_Order,reading_Order_Alt,uni_He_0,uni_He_1,uni_He_2,uni_He_3,uni_He_4,uni_He_5,line_ID,line_ID_Alt,attr_0,attr_1,is_Joined,commentary
1,,1,02_Frg_5ii_ROI.tif:1891-1334-1:1,8374,47790,15,82,1295,1838,79,106,769,1342,745,1000,,,י,,,,,,1,,damaged,,,
2,,2,02_Frg_5ii_ROI.tif:1966-1273-2:1,29904,65066,15,98,1229,1798,89,336,520,3775,265,1000,,,ן,,,,,,1,,damaged,,,
3,,3,02_Frg_5ii_ROI.tif:1840-1157-3:1,10153,81693,54,96,1086,1805,143,71,696,2014,497,1000,,,   ,,,,,,1,,,,,
4,,4,02_Frg_5ii_ROI.tif:1879-1041-4:1,11790,53852,15,89,996,1814,90,131,758,1456,687,1000,,,ו,,,,,,1,,,,,
5,,5,02_Frg_5ii_ROI.tif:1899-0929-5:1,20736,48417,14,90,857,1821,144,144,785,1000,1000,1000,,,כ,,,,,,1,,,,,
6,,6,02_Frg_5ii_ROI.tif:1879-0835-6:1,21160,55389,13,97,786,1793,115,184,744,1600,625,1000,,,ו,,,,,,1,,,,,
7,,7,02_Frg_5ii_ROI.tif:1737-0699-7:1,60976,59093,8,106,625,1552,148,412,611,2784,359,1000,,,ל,,,,,,1,,,,,
8,,8,02_Frg_5ii_ROI.tif:1865-0604-8:1,9786,73739,38,95,583,1749,42,233,407,5548,180,1000,,,   ,,,,,,1,,,,,
9,,9,02_Frg_5ii_ROI.tif:1897-0528-9:1,16350,48682,15,87,474,1822,109,150,766,1376,727,1000,,,א,,,,,,2,,,,,
10,,10,02_Frg_5ii_ROI.tif:2338-2799-10:1,2415,45575,9,77,2788,2304,35,69,701,1971,507,1000,,,ל,,,,,,2,,damaged,,,
11,,11,02_Frg_5ii_ROI.tif:2249-2736-11:1,3055,60188,9,99,2713,2217,47,65,765,1383,723,1000,,,ל,,,,,,2,,damaged,,,
12,,12,02_Frg_5ii_ROI.tif:2237-2673-12:1,2160,48702,16,89,2655,2207,36,60,736,1667,600,1000,,,א,,,,,,2,,damaged,,y,
13,,13,02_Frg_5ii_ROI.tif:2266-2599-13:1,240,56812,37,76,2592,2258,15,16,785,1067,938,1000,,,א,,,,,,2,,damaged,,y,
14,,14,02_Frg_5ii_ROI.tif:2158-2341-14:1,23701,66225,19,104,2282,2072,137,173,775,1263,792,1000,,,פ,,,,,,2,,damaged,,,
15,,15,02_Frg_5ii_ROI.tif:2120-2187-15:1,27313,77413,19,108,2164,2034,143,191,769,1336,749,1000,,,צ,,,,,,2,,,,,
16,,16,02_Frg_5ii_ROI.tif:2216-1828-16:1,21823,52109,11,93,1759,2138,139,157,782,1129,885,1000,,,ד,,,,,,2,,,,,
17,,17,02_Frg_5ii_ROI.tif:2194-1702-17:1,11349,58805,17,92,1638,2146,117,97,779,1206,829,1000,,,ב,,,,,,2,,,,,
18,,18,02_Frg_5ii_ROI.tif:2188-1601-18:1,15435,74057,26,102,1533,2109,105,147,764,1400,714,1000,,,ר,,,,,,2,,,,,
19,,19,02_Frg_5ii_ROI.tif:2183-1469-19:1,19092,70735,20,102,1414,2097,111,172,749,1550,645,1000,,,ו,,,,,,2,,,,,
20,,20,02_Frg_5ii_ROI.tif:2159-1335-20:1,30301,82325,40,100,1257,2063,157,193,777,1229,813,1000,,,   ,,,,,,2,,,,,
21,,21,02_Frg_5ii_ROI.tif:2049-1200-21:1,30736,52936,13,93,1144,1913,113,272,651,2407,415,1000,,,ל,,,,,,2,,,,,
22,,22,02_Frg_5ii_ROI.tif:2185-1119-22:1,23542,49348,13,91,1045,2106,149,158,785,1060,943,1000,,,ה,,,,,,2,,,,,
23,,23,02_Frg_5ii_ROI.tif:2186-0961-23:1,26404,53835,12,95,881,2104,161,164,785,1019,982,1000,,,ש,,,,,,2,,,,,
24,,24,02_Frg_5ii_ROI.tif:2195-0795-24:1,30450,46621,13,90,708,2108,175,174,785,1006,994,1000,,,מ,,,,,,2,,,,,
25,,25,02_Frg_5ii_ROI.tif:2184-0703-25:1,18297,50992,14,92,650,2099,107,171,744,1598,626,1000,,,י,,,,,,2,,,,,
26,,26,02_Frg_5ii_ROI.tif:2174-0538-26:1,26904,51021,11,96,499,2087,118,228,706,1932,518,1000,,,ע,?,,,,,2,,damaged,,,
27,,27,02_Frg_5ii_ROI.tif:2467-2743-27:1,19430,48570,9,88,2676,2395,134,145,784,1082,924,1000,,,מ,,,,,,3,,,,,
28,,28,02_Frg_5ii_ROI.tif:2491-2605-28:1,40176,62384,15,103,2512,2383,186,216,781,1161,861,1000,,,ה,,,,,,3,,,,,
29,,29,02_Frg_5ii_ROI.tif:2458-2468-29:1,11176,87864,67,103,2424,2395,88,127,760,1443,693,1000,,,   ,,,,,,3,,,,,
30,,30,02_Frg_5ii_ROI.tif:2431-2382-30:1,13612,67067,15,102,2341,2349,83,164,701,1976,506,1000,,,י,,,,,,3,,,,,
31,,31,02_Frg_5ii_ROI.tif:2425-2223-31:1,27824,69460,18,103,2129,2351,188,148,774,1270,787,1000,,,ש,,,,,,3,,,,,
32,,32,02_Frg_5ii_ROI.tif:2411-2123-32:1,5550,62729,25,100,2108,2319,30,185,377,6167,162,1000,,,ו,,,,,,3,,,,y,
33,,33,02_Frg_5ii_ROI.tif:2462-2011-33:1,1333,60212,28,88,1996,2441,31,43,765,1387,721,1000,,,ו,,,,,,3,,,,y,
34,,34,02_Frg_5ii_ROI.tif:2479-1902-34:1,26700,61660,14,96,1813,2404,178,150,780,1187,843,1000,,,ג,,,,,,3,,,,,
35,,35,02_Frg_5ii_ROI.tif:2482-1774-35:1,14476,81451,57,120,1736,2388,77,188,648,2442,410,1000,,,   ,,,,,,3,,,,,
36,,36,02_Frg_5ii_ROI.tif:2467-1672-36:1,21209,52563,14,92,1609,2384,127,167,771,1315,760,1000,,,ב,,,,,,3,,,,,
37,,37,02_Frg_5ii_ROI.tif:2476-1545-37:1,32844,68667,15,102,1465,2374,161,204,774,1267,789,1000,,,ד,,,,,,3,,,,,
38,,38,02_Frg_5ii_ROI.tif:2449-1393-38:1,19285,53203,2,93,1327,2377,133,145,784,1090,917,1000,,,ב,,,,,,3,,,,,
39,,39,02_Frg_5ii_ROI.tif:2467-1287-39:1,16506,59478,2,98,1222,2404,131,126,785,1040,962,1000,,,ר,,,,,,3,,,,,
40,,40,02_Frg_5ii_ROI.tif:2443-1123-40:1,19404,81453,56,96,1024,2394,198,98,696,2020,495,1000,,,   ,,,,,,3,,,,,
41,,41,02_Frg_5ii_ROI.tif:2458-0953-41:1,20022,50738,14,94,882,2388,142,141,785,1007,993,1000,,,מ,,,,,,3,,,,,
42,,42,02_Frg_5ii_ROI.tif:2466-0870-42:1,14472,50735,14,86,816,2399,108,134,776,1241,806,1000,,,ו,,,,,,3,,,,,
43,,43,02_Frg_5ii_ROI.tif:2491-0749-43:1,32234,54099,14,95,678,2378,142,227,744,1599,626,1000,,,ת,,,,,,3,,,,,
44,,44,02_Frg_5ii_ROI.tif:2808-3232-44:1,675,63110,31,90,3276,2890,27,25,784,1080,926,1000,,,◦,,,,,,4,,damaged,,,
45,,45,02_Frg_5ii_ROI.tif:2804-3229-45:1,2160,41894,9,81,3207,2780,45,48,785,1067,938,1000,,,◦,,,,,,4,,damaged,,,
46,,46,02_Frg_5ii_ROI.tif:2784-3171-46:1,11147,52712,8,92,3136,2706,71,157,674,2211,452,1000,,,   ,,,,,,4,,,,,
47,,47,02_Frg_5ii_ROI.tif:2794-3084-47:1,17956,44355,9,80,3002,2727,134,134,785,1000,1000,1000,,,א,,,,,,4,,,,,
48,,48,02_Frg_5ii_ROI.tif:2792-2997-48:1,17835,45179,13,81,2936,2720,123,145,780,1179,848,1000,,,ח,,,,,,4,,,,,
49,,49,02_Frg_5ii_ROI.tif:2782-2856-49:1,17094,55220,15,100,2801,2705,111,154,765,1387,721,1000,,,ו,,,,,,4,,,,,
50,,50,02_Frg_5ii_ROI.tif:2775-2752-50:1,20079,67969,19,101,2704,2672,97,207,683,2134,469,1000,,,   ,,,,,,4,,,,,
51,,51,02_Frg_5ii_ROI.tif:2783-2639-51:1,24564,49649,13,83,2566,2694,138,178,773,1290,775,1000,,,ה,,,,,,4,,,,,
52,,52,02_Frg_5ii_ROI.tif:2782-2514-52:1,31030,52168,13,90,2442,2675,145,214,756,1476,678,1000,,,כ,,,,,,4,,,,,
53,,53,02_Frg_5ii_ROI.tif:2781-2409-53:1,35970,51793,12,94,2327,2672,165,218,770,1321,757,1000,,,ה,,,,,,4,,,,,
54,,54,02_Frg_5ii_ROI.tif:2793-2277-54:1,16770,45025,12,86,2212,2729,130,129,785,1008,992,1000,,,נ,,,,,,4,,,,,
55,,55,02_Frg_5ii_ROI.tif:2804-2230-55:1,14040,52007,12,99,2191,2714,78,180,663,2308,433,1000,,,י,,,,,,4,,,,,
56,,56,02_Frg_5ii_ROI.tif:2809-2091-56:1,53332,69321,13,109,1992,2675,199,268,768,1347,743,1000,,,ם,,,,,,4,,,,,
57,,57,02_Frg_5ii_ROI.tif:2784-1917-57:1,27150,79874,31,108,1842,2694,150,181,779,1207,829,1000,,,   ,,,,,,4,,,,,
58,,58,02_Frg_5ii_ROI.tif:2805-1783-58:1,6844,62663,19,102,1724,2776,118,58,694,2034,492,1000,,,ב,,,,,,4,,damaged,,,
59,,59,02_Frg_5ii_ROI.tif:2820-1628-59:1,2744,61302,23,101,1600,2796,56,49,782,1143,875,1000,,,ע,,,,,,4,,damaged,,,
60,,60,02_Frg_5ii_ROI.tif:2764-1519-60:1,17024,50650,14,96,1463,2688,112,152,767,1357,737,1000,,,ב,,,,,,4,,damaged,,,
61,,61,02_Frg_5ii_ROI.tif:2780-1382-61:1,23427,56923,15,100,1314,2695,137,171,776,1248,801,1000,,,ו,,,,,,4,,damaged,,,
62,,62,02_Frg_5ii_ROI.tif:2791-1283-62:1,22606,57387,16,107,1220,2702,127,178,763,1402,713,1000,,,ד,,,,,,4,,,,,
63,,63,02_Frg_5ii_ROI.tif:2819-1149-63:1,30200,66354,13,108,1074,2719,151,200,770,1325,755,1000,,,ה,,,,,,4,,,,,
64,,64,02_Frg_5ii_ROI.tif:2559-0550-64:1,14784,40272,6,74,512,2463,77,192,642,2494,401,1000,,,ל,,,,,,4,,,,,
65,,65,02_Frg_5ii_ROI.tif:3130-3550:1,17812,52477,14,96,3489,3057,122,146,779,1197,836,1000,,,מ,,,,,,5,,,,,
66,,66,02_Frg_5ii_ROI.tif:3119-3440:1,12960,46227,14,91,3386,3059,108,120,783,1111,900,1000,,,ב,,,,,,5,,,,,
67,,67,02_Frg_5ii_ROI.tif:3109-3366:1,10947,54991,17,96,3322,3048,89,123,765,1382,724,1000,,,נ,,,,,,5,,,,,
68,,68,02_Frg_5ii_ROI.tif:3118-3283:1,16328,52575,13,102,3231,3040,104,157,753,1510,662,1000,,,י,,,,,,5,,,,,
69,,69,02_Frg_5ii_ROI.tif:3111-3168:1,22875,73952,17,103,3106,3020,125,183,758,1464,683,1000,,,   ,,,,,,5,,,,,
70,,70,02_Frg_5ii_ROI.tif:3116-3044:1,18450,49250,13,95,2983,3041,123,150,778,1220,820,1000,,,א,,,,,,5,,,,,
71,,71,02_Frg_5ii_ROI.tif:3121-2959:1,22752,49981,13,111,2887,3042,144,158,784,1097,911,1000,,,ה,,,,,,5,,,,,
72,,72,02_Frg_5ii_ROI.tif:3137-2833:1,22184,56242,17,93,2774,3043,118,188,744,1593,628,1000,,,ר,,,,,,5,,,,,
73,,73,02_Frg_5ii_ROI.tif:3125-2734:1,16952,49489,13,96,2682,3044,104,163,747,1567,638,1000,,,ו,,,,,,5,,,,,
74,,74,02_Frg_5ii_ROI.tif:3159-2670:1,22184,61816,15,92,2623,3041,94,236,640,2511,398,1000,,,ן,,,,,,5,,,,,
75,,75,02_Frg_5ii_ROI.tif:3112-2542:1,36225,76483,46,96,2462,3000,161,225,764,1398,716,1000,,,   ,,,,,,5,,,,,
76,,76,02_Frg_5ii_ROI.tif:3108-2407:1,16500,47094,13,82,2352,3033,110,150,767,1364,733,1000,,,א,,,,,,5,,,,,
77,,77,02_Frg_5ii_ROI.tif:3089-2241:1,27144,50471,12,93,2163,3002,156,174,783,1115,897,1000,,,ש,,,,,,5,,,,,
78,,78,02_Frg_5ii_ROI.tif:3105-2107:1,23973,62286,16,91,2042,3014,131,183,764,1397,716,1000,,,ר,,,,,,5,,,,,
79,,79,02_Frg_5ii_ROI.tif:3107-2001:1,16072,82674,58,115,1960,3009,82,196,653,2390,418,1000,,,   ,,,,,,5,,,,,
80,,80,02_Frg_5ii_ROI.tif:3094-1913:1,13160,61848,15,97,1866,3024,94,140,755,1489,671,1000,,,י,,,,,,5,,,,,
81,,81,02_Frg_5ii_ROI.tif:3089-1756:1,25122,58994,16,99,1677,3010,158,159,785,1006,994,1000,,,ש,,,,,,5,,,,,
82,,82,02_Frg_5ii_ROI.tif:3083-1631:1,19880,50998,14,101,1561,3012,140,142,785,1014,986,1000,,,ב,,,,,,5,,,,,
83,,83,02_Frg_5ii_ROI.tif:3125-1543:1,18786,61368,14,103,1493,3032,101,186,717,1842,543,1000,,,ה,,,,,,5,,damaged,,,
84,,84,02_Frg_5ii_ROI.tif:3093-1422:1,15369,72534,24,107,1352,3039,141,109,773,1294,773,1000,,,   ,,,,,,5,,,,,
85,,85,02_Frg_5ii_ROI.tif:3004-1294:1,36192,71796,15,103,1236,2848,116,312,621,2690,372,1000,,,ל,,,,,,5,,,,,
86,,86,02_Frg_5ii_ROI.tif:3096-1194:1,17018,65243,17,106,1131,3029,127,134,785,1055,948,1000,,,ג,,,,,,5,,,,,
87,,87,02_Frg_5ii_ROI.tif:3113-1092:1,11256,62665,16,98,1050,3046,84,134,744,1595,627,1000,,,ו,,,,,,5,,,,,
88,,88,02_Frg_5ii_ROI.tif:3123-0986:1,15100,51651,13,91,936,3048,100,151,753,1510,662,1000,,,א,,,,,,5,,,,,
89,,89,02_Frg_5ii_ROI.tif:3100-0887:1,4875,50706,16,85,855,3063,65,75,781,1154,867,1000,,,י,,,,,,5,,,,,
90,,90,02_Frg_5ii_ROI.tif:3103-0793:1,8080,52884,11,89,743,3063,101,80,775,1262,792,1000,,,ם,,,,,,5,,,,,
91,,91,02_Frg_5ii_ROI.tif:3315-3567:1,19964,58599,14,103,3521,3207,92,217,657,2359,424,1000,,,ל,,,,,,6,,,,,
92,,92,02_Frg_5ii_ROI.tif:3407-3484:1,17816,56466,15,104,3419,3339,131,136,785,1038,963,1000,,,ח,,,,,,6,,,,,
93,,93,02_Frg_5ii_ROI.tif:3304-3336:1,31476,57335,15,130,3275,3175,122,258,685,2115,473,1000,,,ל,,,,,,6,,,,,
94,,94,02_Frg_5ii_ROI.tif:3321-3260:1,38040,52653,13,102,3200,3163,120,317,626,2642,379,1000,,,ל,,,,,,6,,,,,
95,,95,02_Frg_5ii_ROI.tif:3409-3195:1,30624,57540,13,103,3108,3321,174,176,785,1011,989,1000,,,ה,,,,,,6,,,,,
96,,96,02_Frg_5ii_ROI.tif:3413-3086:1,8668,72436,15,100,3064,3315,44,197,469,4477,223,1000,,,   ,,,,,,6,,,,,
97,,97,02_Frg_5ii_ROI.tif:3411-2992:1,23472,54528,14,96,2920,3330,144,163,782,1132,883,1000,,,ב,,,,,,6,,,,,
98,,98,02_Frg_5ii_ROI.tif:3396-2850:1,33792,52164,13,98,2762,3300,176,192,784,1091,917,1000,,,ט,,,,,,6,,,,,
99,,99,02_Frg_5ii_ROI.tif:3409-2650:1,37170,46240,14,84,2545,3321,210,177,780,1186,843,1000,,,מ,,,,,,6,,,,,
100,,100,02_Frg_5ii_ROI.tif:3414-2550:1,17010,38290,13,79,2498,3333,105,162,750,1543,648,1000,,,א,,,,,,6,,,,,
101,,101,02_Frg_5ii_ROI.tif:3415-2412:1,36693,44954,15,81,2337,3294,151,243,743,1609,621,1000,,,ת,,,,,,6,,,,,
102,,102,02_Frg_5ii_ROI.tif:3432-2232:1,55900,43438,9,182,2125,3302,215,260,778,1209,827,1000,,,ם,,,,,,6,,,,,
103,,103,02_Frg_5ii_ROI.tif:3370-2035:1,40860,65416,42,89,1945,3257,180,227,775,1261,793,1000,,,   ,,,,,,6,,,,,
104,,104,02_Frg_5ii_ROI.tif:3369-1877:1,19980,48892,13,84,1810,3295,135,148,784,1096,912,1000,,,א,,,,,,6,,,,,
105,,105,02_Frg_5ii_ROI.tif:3275-1740:1,41676,68605,15,108,1665,3137,151,276,718,1828,547,1000,,,ל,,,,,,6,,,,,
106,,106,02_Frg_5ii_ROI.tif:3346-1632:1,11375,89127,66,101,1600,3259,65,175,620,2692,371,1000,,,   ,,,,,,6,,,,,
107,,107,02_Frg_5ii_ROI.tif:3357-1560:1,11455,60994,18,99,1521,3285,79,145,717,1835,545,1000,,,י,,,,,,6,,,,,
108,,108,02_Frg_5ii_ROI.tif:3348-1459:1,20148,67595,16,104,1390,3275,138,146,785,1058,945,1000,,,ג,,,,,,6,,,,,
109,,109,02_Frg_5ii_ROI.tif:3391-1295:1,44503,71142,15,101,1200,3275,191,233,778,1220,820,1000,,,ש,,,,,,6,,,,,
110,,110,02_Frg_5ii_ROI.tif:3312-1072:1,23328,81491,14,102,1119,3168,81,288,538,3556,281,1000,,,   ,,,,,,6,,,,,
111,,111,02_Frg_5ii_ROI.tif:3444-0976:1,26790,53451,14,97,1025,3169,94,285,586,3032,330,1000,,,ל,,,,,,6,,,,,
112,,112,02_Frg_5ii_ROI.tif:3441-0975:1,12444,47991,12,82,914,3390,122,102,779,1196,836,1000,,,ע,,,,,,6,,,,,
113,,113,02_Frg_5ii_ROI.tif:3420-0838:1,23424,48697,14,89,747,3356,183,128,761,1430,699,1000,,,ב,,,,,,6,,,,,
114,,114,02_Frg_5ii_ROI.tif:3398-0677:1,19992,62735,12,93,626,3300,102,196,707,1922,520,1000,,,ו,,,,,,6,,,,,
115,,115,02_Frg_5ii_ROI.tif:3385-0509:1,28755,67729,19,92,442,3279,135,213,746,1578,634,1000,,,ד,,,,,,6,,,,,
116,,116,02_Frg_5ii_ROI.tif:3387-0331:1,46646,60650,12,103,246,3247,166,281,733,1693,591,1000,,,ת,,,,,,6,,,,,
117,,117,02_Frg_5ii_ROI.tif:3696-3574:1,22842,56504,14,106,3493,3626,162,141,782,1149,870,1000,,,מ,,,,,,7,,,,,
118,,118,02_Frg_5ii_ROI.tif:3708-3482:1,18327,60058,14,105,3421,3634,123,149,778,1211,826,1000,,,ב,,,,,,7,,,,,
119,,119,02_Frg_5ii_ROI.tif:3694-3369:1,14040,55397,14,105,3317,3627,104,135,772,1298,770,1000,,,י,,,,,,7,,,,,
120,,120,02_Frg_5ii_ROI.tif:3691-3282:1,28616,66390,16,105,3209,3593,146,196,769,1342,745,1000,,,ת,,,,,,7,,,,,
121,,121,02_Frg_5ii_ROI.tif:3690-3190:1,8140,85603,56,101,3172,3580,37,220,387,5946,168,1000,,,   ,,,,,,7,,,,,
122,,122,02_Frg_5ii_ROI.tif:3579-3124:1,29184,56901,14,103,3076,3427,96,304,573,3167,316,1000,,,ל,,,,,,7,,,,,
123,,123,02_Frg_5ii_ROI.tif:3690-3041:1,20955,54492,17,102,2978,3608,127,165,772,1299,770,1000,,,פ,,,,,,7,,,,,
124,,124,02_Frg_5ii_ROI.tif:3688-2901:1,17360,65039,17,100,2880,3598,112,155,765,1384,723,1000,,,ר,,,,,,7,,,,,
125,,125,02_Frg_5ii_ROI.tif:3682-2839:1,11782,58169,17,100,2796,3614,86,137,744,1593,628,1000,,,ו,,,,,,7,,,,,
126,,126,02_Frg_5ii_ROI.tif:3710-2702:1,26928,45467,10,95,2630,3608,144,187,772,1299,770,1000,,,כ,,,,,,7,,,,,
127,,127,02_Frg_5ii_ROI.tif:3708-2581:1,42418,43249,11,87,2498,3581,167,254,752,1521,657,1000,,,ת,,,,,,7,,,,,
128,,128,02_Frg_5ii_ROI.tif:3683-2356:1,49416,55413,10,95,2214,3596,284,174,740,1632,613,1000,,,   ,,,,,,7,,,,,
129,,129,02_Frg_5ii_ROI.tif:3656-2164:1,16200,43785,13,79,2114,3575,100,162,741,1620,617,1000,,,ו,,,,,,7,,,,,
130,,130,02_Frg_5ii_ROI.tif:3653-2046:1,13566,42054,15,84,1995,3587,102,133,772,1304,767,1000,,,א,,,,,,7,,,,,
131,,131,02_Frg_5ii_ROI.tif:3578-1902:1,29493,62924,17,100,1846,3448,113,261,662,2310,433,1000,,,ל,,,,,,7,,,,,
132,,132,02_Frg_5ii_ROI.tif:3619-1819:1,7992,82853,56,102,1792,3545,54,148,615,2741,365,1000,,,   ,,,,,,7,,,,,
133,,133,02_Frg_5ii_ROI.tif:3642-1750:1,9462,58071,16,103,1709,3585,83,114,766,1373,728,1000,,,י,,,,,,7,,,,,
134,,134,02_Frg_5ii_ROI.tif:3510-1593:1,14125,52134,14,97,1537,3448,113,125,783,1106,904,1000,,,ו,,,,,,7,,super,,,
135,,135,02_Frg_5ii_ROI.tif:3639-1671:1,8325,59232,14,98,1634,3584,75,111,756,1480,676,1000,,,י,,,,,,7,,,,,
136,,136,02_Frg_5ii_ROI.tif:3653-1587:1,12544,56897,18,96,1538,3589,98,128,772,1306,766,1000,,,כ,,,,,,7,,,,,
137,,137,02_Frg_5ii_ROI.tif:3587-1471:1,30240,64484,16,102,1419,3443,105,288,615,2743,365,1000,,,ל,,,,,,7,,,,,
138,,138,02_Frg_5ii_ROI.tif:3652-1414:1,1830,82786,59,98,1409,3561,10,183,154,18300,55,1000,,,   ,,,,,,7,,,,,
139,,139,02_Frg_5ii_ROI.tif:3655-1358:1,13266,53097,14,97,1309,3588,99,134,768,1354,739,1000,,,א,,,,,,7,,,,,
140,,140,02_Frg_5ii_ROI.tif:3677-1233:1,27800,53741,10,97,1164,3577,139,200,760,1439,695,1000,,,ת,,,,,,7,,,,,
141,,141,02_Frg_5ii_ROI.tif:3690-1151:1,5900,71415,15,97,1139,3572,25,236,272,9440,106,1000,,,   ,,,,,,7,,,,,
142,,142,02_Frg_5ii_ROI.tif:3753-1055:1,54096,63486,14,95,971,3592,168,322,708,1917,522,1000,,,ק,,,,,,7,,,,,
143,,143,02_Frg_5ii_ROI.tif:3671-0907:1,10125,42541,14,82,870,3604,75,135,721,1800,556,1000,,,ו,,,,,,7,,,,,
144,,144,02_Frg_5ii_ROI.tif:3703-0782:1,40290,56608,13,98,697,3585,170,237,764,1394,717,1000,,,ד,,,,,,7,,,,,
