 ID,MY_ID,TEI-TAG,LINK,USE,Module,Note,Transcriber Short Cut,Palatte for Live Coder,Example
894,894,met,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#met,,Appendix,,,,
895,895,method,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#method,,Appendix,,,,
896,896,mimeType,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#mimeType,,Appendix,,,,
897,897,min,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#min,,Appendix,,,,
898,898,minOccurs,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#minOccurs,,Appendix,,,,
899,899,mode,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#mode,,Appendix,,,,
900,900,module,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#module,,Appendix,,,,
901,901,mutual,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#mutual,,Appendix,,,,
902,902,n,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#n,,Appendix,,,,
903,903,name,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#name,,Appendix,,,,
904,904,new,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#new,,Appendix,,,,
905,905,next,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#next,,Appendix,,,,
906,906,norm,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#norm,,Appendix,,,,
907,907,notAfter,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#notAfter,,Appendix,,,,
908,908,notAfter-custom,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#notAfter-custom,,Appendix,,,,
909,909,notAfter-iso,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#notAfter-iso,,Appendix,,,,
910,910,notation,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#notation,,Appendix,,,,
911,911,notBefore,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#notBefore,,Appendix,,,,
912,912,notBefore-custom,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#notBefore-custom,,Appendix,,,,
913,913,notBefore-iso,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#notBefore-iso,,Appendix,,,,
914,914,ns,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#ns,,Appendix,,,,
915,915,nymRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#nymRef,,Appendix,,,,
916,916,occurs,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#occurs,,Appendix,,,,
917,917,opt,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#opt,,Appendix,,,,
918,918,optional,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#optional,,Appendix,,,,
919,919,ord,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#ord,,Appendix,,,,
920,920,order,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#order,,Appendix,,,,
921,921,ordered,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#ordered,,Appendix,,,,
922,922,org,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#org,,Appendix,,,,
923,923,orig,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#orig,,Appendix,,,,
924,924,origin,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#origin,,Appendix,,,,
925,925,otherLangs,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#otherLangs,,Appendix,,,,
926,926,outDegree,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#outDegree,,Appendix,,,,
927,927,parent,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#parent,,Appendix,,,,
928,928,part,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#part,,Appendix,,,,
929,929,parts,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#parts,,Appendix,,,,
930,930,passive,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#passive,,Appendix,,,,
931,931,pattern,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#pattern,,Appendix,,,,
932,932,perf,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#perf,,Appendix,,,,
933,933,period,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#period,,Appendix,,,,
934,934,place,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#place,,Appendix,,,,
935,935,points,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#points,,Appendix,,,,
936,936,pre,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#pre,,Appendix,,,,
937,937,precision,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#precision,,Appendix,,,,
938,938,predeclare,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#predeclare,,Appendix,,,,
939,939,prefix,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#prefix,,Appendix,,,,
940,940,prev,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#prev,,Appendix,,,,
941,941,quantity,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#quantity,,Appendix,,,,
942,942,real,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#real,,Appendix,,,,
943,943,reason,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#reason,,Appendix,,,,
944,944,ref,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#ref,,Appendix,,,,
945,945,rend,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#rend,,Appendix,,,,
946,946,render,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#render,,Appendix,,,,
947,947,rendition,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#rendition,,Appendix,,,,
948,948,replacementPattern,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#replacementPattern,,Appendix,,,,
949,949,resp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#resp,,Appendix,,,,
950,950,result,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#result,,Appendix,,,,
951,951,rhyme,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#rhyme,,Appendix,,,,
952,952,role,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#role,,Appendix,,,,
953,953,rotate,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#rotate,,Appendix,,,,
954,954,rows,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#rows,,Appendix,,,,
955,955,ruledLines,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#ruledLines,,Appendix,,,,
956,956,sameAs,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#sameAs,,Appendix,,,,
957,957,sample,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#sample,,Appendix,,,,
958,958,scale,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#scale,,Appendix,,,,
959,959,scheme,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#scheme,,Appendix,,,,
960,960,scope,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#scope,,Appendix,,,,
961,961,scribe,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#scribe,,Appendix,,,,
962,962,scribeRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#scribeRef,,Appendix,,,,
963,963,script,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#script,,Appendix,,,,
964,964,scriptRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#scriptRef,,Appendix,,,,
965,965,select,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#select,,Appendix,,,,
966,966,seq,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#seq,,Appendix,,,,
967,967,sex,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#sex,,Appendix,,,,
968,968,since,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#since,,Appendix,,,,
969,969,size,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#size,,Appendix,,,,
970,970,social,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#social,,Appendix,,,,
971,971,sort,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#sort,,Appendix,,,,
972,972,sortKey,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#sortKey,,Appendix,,,,
973,973,source,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#source,,Appendix,,,,
974,974,space,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#space,,Appendix,,,,
975,975,spanTo,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#spanTo,,Appendix,,,,
976,976,split,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#split,,Appendix,,,,
977,977,start,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#start,,Appendix,,,,
978,978,status,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#status,,Appendix,,,,
979,979,stdDeviation,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#stdDeviation,,Appendix,,,,
980,980,style,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#style,,Appendix,,,,
981,981,subtype,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#subtype,,Appendix,,,,
982,982,synch,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#synch,,Appendix,,,,
983,983,tag,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#tag,,Appendix,,,,
984,984,tags,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#tags,,Appendix,,,,
985,985,target,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#target,,Appendix,,,,
986,986,targetEnd,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#targetEnd,,Appendix,,,,
987,987,targetLang,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#targetLang,,Appendix,,,,
988,988,targets,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#targets,,Appendix,,,,
989,989,targFunc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#targFunc,,Appendix,,,,
990,990,terminal,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#terminal,,Appendix,,,,
991,991,time,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#time,,Appendix,,,,
992,992,to,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#to,,Appendix,,,,
993,993,to-custom,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#to-custom,,Appendix,,,,
994,994,to-iso,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#to-iso,,Appendix,,,,
995,995,trans,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#trans,,Appendix,,,,
996,996,trunc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#trunc,,Appendix,,,,
997,997,type,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#type,,Appendix,,,,
998,998,ulx,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#ulx,,Appendix,,,,
999,999,uly,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#uly,,Appendix,,,,
966,988,unit,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#unit,,Appendix,,,,
967,989,uri,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#uri,,Appendix,,,,
968,990,url,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#url,,Appendix,,,,
969,991,usage,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#usage,,Appendix,,,,
970,992,valid,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#valid,,Appendix,,,,
971,993,value,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#value,,Appendix,,,,
972,994,valueDatcat,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#valueDatcat,,Appendix,,,,
973,995,varSeq,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#varSeq,,Appendix,,,,
974,996,version,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#version,,Appendix,,,,
975,997,versionDate,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html</a>#versionDate,,Appendix,,,,
